Job_ID,skill,Job_Title,City,Location_Tier,Experience_Level,Work_Mode,Salary_LPA,Date_Posted
IND2027533,Statistics,Data Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,40.8,2025-01-24
IND2027539,Agile,Business Analyst,Bangalore,Tier 1,Senior (6-10 yrs),On-Site,43.8,2024-10-30
IND2027539,Excel,Business Analyst,Bangalore,Tier 1,Senior (6-10 yrs),On-Site,43.8,2024-10-30
IND2027539,Power BI,Business Analyst,Bangalore,Tier 1,Senior (6-10 yrs),On-Site,43.8,2024-10-30
IND2027539,SQL,Business Analyst,Bangalore,Tier 1,Senior (6-10 yrs),On-Site,43.8,2024-10-30
IND2027545,Power BI,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,44.5,2025-06-19
IND2027545,Tableau,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,44.5,2025-06-19
IND2027545,Statistics,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,44.5,2025-06-19
IND2027545,SQL,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,44.5,2025-06-19
IND2027545,Excel,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,44.5,2025-06-19
IND2027545,Data Visualization,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,44.5,2025-06-19
IND2027556,Tableau,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,18.0,2024-12-19
IND2027556,Statistics,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,18.0,2024-12-19
IND2027556,SQL,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,18.0,2024-12-19
IND2027556,Power BI,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,18.0,2024-12-19
IND2027559,JIRA,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.6,2024-08-19
IND2027559,Excel,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.6,2024-08-19
IND2027559,Power BI,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.6,2024-08-19
IND2027559,SQL,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.6,2024-08-19
IND2027559,Requirements Gathering,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.6,2024-08-19
IND2027559,Agile,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.6,2024-08-19
IND2027568,Tableau,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),On-Site,52.3,2025-12-01
IND2027568,Python,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),On-Site,52.3,2025-12-01
IND2027568,Excel,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),On-Site,52.3,2025-12-01
IND2027568,Power BI,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),On-Site,52.3,2025-12-01
IND2027568,SQL,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),On-Site,52.3,2025-12-01
IND2027568,Statistics,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),On-Site,52.3,2025-12-01
IND2027571,Power BI,Business Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,2.7,2026-02-22
IND2027571,JIRA,Business Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,2.7,2026-02-22
IND2027571,SQL,Business Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,2.7,2026-02-22
IND2027571,Excel,Business Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,2.7,2026-02-22
IND2027571,Requirements Gathering,Business Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,2.7,2026-02-22
IND2027572,Kafka,Data Engineer,Remote,Remote,Junior (1-3 yrs),Remote,1.5,2025-04-13
IND2027572,ETL,Data Engineer,Remote,Remote,Junior (1-3 yrs),Remote,1.5,2025-04-13
IND2027572,Spark,Data Engineer,Remote,Remote,Junior (1-3 yrs),Remote,1.5,2025-04-13
IND2027572,SQL,Data Engineer,Remote,Remote,Junior (1-3 yrs),Remote,1.5,2025-04-13
IND2027572,dbt,Data Engineer,Remote,Remote,Junior (1-3 yrs),Remote,1.5,2025-04-13
IND2027572,AWS,Data Engineer,Remote,Remote,Junior (1-3 yrs),Remote,1.5,2025-04-13
IND2027575,Python,Data Analyst,Remote,Remote,Fresher (0-1 yr),Remote,5.4,2024-08-05
IND2027575,Statistics,Data Analyst,Remote,Remote,Fresher (0-1 yr),Remote,5.4,2024-08-05
IND2027575,Power BI,Data Analyst,Remote,Remote,Fresher (0-1 yr),Remote,5.4,2024-08-05
IND2027575,SQL,Data Analyst,Remote,Remote,Fresher (0-1 yr),Remote,5.4,2024-08-05
IND2027578,Data Visualization,Data Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.0,2026-03-17
IND2027578,Python,Data Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.0,2026-03-17
IND2027578,SQL,Data Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.0,2026-03-17
IND2027578,Excel,Data Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.0,2026-03-17
IND2027578,Tableau,Data Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.0,2026-03-17
IND2027586,Machine Learning,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,30.2,2025-05-03
IND2027586,SQL,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,30.2,2025-05-03
IND2027586,Deep Learning,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,30.2,2025-05-03
IND2027586,Statistics,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,30.2,2025-05-03
IND2027591,dbt,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,2.1,2024-06-05
IND2027591,Airflow,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,2.1,2024-06-05
IND2027591,SQL,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,2.1,2024-06-05
IND2027591,Kafka,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,2.1,2024-06-05
IND2027591,AWS,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,2.1,2024-06-05
IND2027591,ETL,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,2.1,2024-06-05
IND2027605,ETL,Data Engineer,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,6.8,2024-06-03
IND2027605,AWS,Data Engineer,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,6.8,2024-06-03
IND2027605,SQL,Data Engineer,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,6.8,2024-06-03
IND2027605,Airflow,Data Engineer,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,6.8,2024-06-03
IND2027608,Agile,Business Analyst,Delhi,Tier 1,Mid (3-6 yrs),Hybrid,19.5,2025-10-01
IND2027608,JIRA,Business Analyst,Delhi,Tier 1,Mid (3-6 yrs),Hybrid,19.5,2025-10-01
IND2027608,SQL,Business Analyst,Delhi,Tier 1,Mid (3-6 yrs),Hybrid,19.5,2025-10-01
IND2027608,Excel,Business Analyst,Delhi,Tier 1,Mid (3-6 yrs),Hybrid,19.5,2025-10-01
IND2027608,Power BI,Business Analyst,Delhi,Tier 1,Mid (3-6 yrs),Hybrid,19.5,2025-10-01
IND2027608,Requirements Gathering,Business Analyst,Delhi,Tier 1,Mid (3-6 yrs),Hybrid,19.5,2025-10-01
IND2027613,SQL,Data Analyst,Remote,Remote,Lead (10+ yrs),Remote,70.3,2025-03-20
IND2027613,Python,Data Analyst,Remote,Remote,Lead (10+ yrs),Remote,70.3,2025-03-20
IND2027613,Excel,Data Analyst,Remote,Remote,Lead (10+ yrs),Remote,70.3,2025-03-20
IND2027613,Data Visualization,Data Analyst,Remote,Remote,Lead (10+ yrs),Remote,70.3,2025-03-20
IND2027613,Power BI,Data Analyst,Remote,Remote,Lead (10+ yrs),Remote,70.3,2025-03-20
IND2027623,Python,Data Scientist,Pune,Tier 1,Lead (10+ yrs),On-Site,79.2,2024-11-22
IND2027623,NLP,Data Scientist,Pune,Tier 1,Lead (10+ yrs),On-Site,79.2,2024-11-22
IND2027623,Deep Learning,Data Scientist,Pune,Tier 1,Lead (10+ yrs),On-Site,79.2,2024-11-22
IND2027623,Scikit-learn,Data Scientist,Pune,Tier 1,Lead (10+ yrs),On-Site,79.2,2024-11-22
IND2027624,Spark,Data Engineer,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,4.9,2025-10-29
IND2027624,Python,Data Engineer,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,4.9,2025-10-29
IND2027624,ETL,Data Engineer,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,4.9,2025-10-29
IND2027624,Kafka,Data Engineer,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,4.9,2025-10-29
IND2027624,dbt,Data Engineer,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,4.9,2025-10-29
IND2027624,SQL,Data Engineer,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,4.9,2025-10-29
IND2027627,Statistics,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,41.6,2025-12-12
IND2027627,NLP,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,41.6,2025-12-12
IND2027627,TensorFlow,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,41.6,2025-12-12
IND2027627,Scikit-learn,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,41.6,2025-12-12
IND2027627,Tableau,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,41.6,2025-12-12
IND2027627,Python,Data Scientist,Remote,Remote,Senior (6-10 yrs),Remote,41.6,2025-12-12
IND2027635,Tableau,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,48.4,2026-03-11
IND2027635,Power BI,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,48.4,2026-03-11
IND2027635,Statistics,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,48.4,2026-03-11
IND2027635,Python,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,48.4,2026-03-11
IND2027643,Tableau,Data Analyst,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,4.1,2024-06-04
IND2027643,Statistics,Data Analyst,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,4.1,2024-06-04
IND2027643,SQL,Data Analyst,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,4.1,2024-06-04
IND2027643,Python,Data Analyst,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,4.1,2024-06-04
IND2027643,Excel,Data Analyst,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,4.1,2024-06-04
IND2027643,Data Visualization,Data Analyst,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,4.1,2024-06-04
IND2027647,Machine Learning,Data Scientist,Delhi,Tier 1,Senior (6-10 yrs),On-Site,45.6,2026-03-14
IND2027647,SQL,Data Scientist,Delhi,Tier 1,Senior (6-10 yrs),On-Site,45.6,2026-03-14
IND2027647,Tableau,Data Scientist,Delhi,Tier 1,Senior (6-10 yrs),On-Site,45.6,2026-03-14
IND2027647,Deep Learning,Data Scientist,Delhi,Tier 1,Senior (6-10 yrs),On-Site,45.6,2026-03-14
IND2027647,Scikit-learn,Data Scientist,Delhi,Tier 1,Senior (6-10 yrs),On-Site,45.6,2026-03-14
IND2027660,Power BI,Data Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.5,2024-12-08
IND2027660,SQL,Data Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.5,2024-12-08
IND2027660,Data Visualization,Data Analyst,Remote,Remote,Junior (1-3 yrs),Remote,9.5,2024-12-08
IND2027663,Python,Data Engineer,Delhi,Tier 1,Junior (1-3 yrs),On-Site,7.2,2025-04-04
IND2027663,ETL,Data Engineer,Delhi,Tier 1,Junior (1-3 yrs),On-Site,7.2,2025-04-04
IND2027663,dbt,Data Engineer,Delhi,Tier 1,Junior (1-3 yrs),On-Site,7.2,2025-04-04
IND2027670,TensorFlow,Data Scientist,Remote,Remote,Lead (10+ yrs),Remote,88.5,2025-01-29
IND2027670,SQL,Data Scientist,Remote,Remote,Lead (10+ yrs),Remote,88.5,2025-01-29
IND2027670,Scikit-learn,Data Scientist,Remote,Remote,Lead (10+ yrs),Remote,88.5,2025-01-29
IND2027670,Machine Learning,Data Scientist,Remote,Remote,Lead (10+ yrs),Remote,88.5,2025-01-29
IND2027670,Tableau,Data Scientist,Remote,Remote,Lead (10+ yrs),Remote,88.5,2025-01-29
IND2027680,Excel,Business Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),Hybrid,29.5,2025-03-24
IND2027680,SQL,Business Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),Hybrid,29.5,2025-03-24
IND2027680,Requirements Gathering,Business Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),Hybrid,29.5,2025-03-24
IND2027694,Tableau,Data Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,14.7,2025-05-19
IND2027694,SQL,Data Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,14.7,2025-05-19
IND2027694,Power BI,Data Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,14.7,2025-05-19
IND2027694,Excel,Data Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,14.7,2025-05-19
IND2027694,Statistics,Data Analyst,Hyderabad,Tier 1,Junior (1-3 yrs),Hybrid,14.7,2025-05-19
IND2027696,Statistics,Data Scientist,Remote,Remote,Fresher (0-1 yr),On-Site,6.5,2026-03-11
IND2027696,SQL,Data Scientist,Remote,Remote,Fresher (0-1 yr),On-Site,6.5,2026-03-11
IND2027696,Tableau,Data Scientist,Remote,Remote,Fresher (0-1 yr),On-Site,6.5,2026-03-11
IND2027696,Machine Learning,Data Scientist,Remote,Remote,Fresher (0-1 yr),On-Site,6.5,2026-03-11
IND2027700,JIRA,Business Analyst,Pune,Tier 1,Senior (6-10 yrs),On-Site,38.9,2025-06-24
IND2027700,Agile,Business Analyst,Pune,Tier 1,Senior (6-10 yrs),On-Site,38.9,2025-06-24
IND2027700,SQL,Business Analyst,Pune,Tier 1,Senior (6-10 yrs),On-Site,38.9,2025-06-24
IND2027700,Excel,Business Analyst,Pune,Tier 1,Senior (6-10 yrs),On-Site,38.9,2025-06-24
IND2027710,Statistics,Data Analyst,Pune,Tier 1,Lead (10+ yrs),Hybrid,2.2,2024-08-09
IND2027710,Python,Data Analyst,Pune,Tier 1,Lead (10+ yrs),Hybrid,2.2,2024-08-09
IND2027710,Tableau,Data Analyst,Pune,Tier 1,Lead (10+ yrs),Hybrid,2.2,2024-08-09
IND2027710,SQL,Data Analyst,Pune,Tier 1,Lead (10+ yrs),Hybrid,2.2,2024-08-09
IND2027715,Statistics,Data Scientist,Indore,Tier 2,Mid (3-6 yrs),On-Site,25.8,2025-07-07
IND2027715,Scikit-learn,Data Scientist,Indore,Tier 2,Mid (3-6 yrs),On-Site,25.8,2025-07-07
IND2027715,TensorFlow,Data Scientist,Indore,Tier 2,Mid (3-6 yrs),On-Site,25.8,2025-07-07
IND2027715,Deep Learning,Data Scientist,Indore,Tier 2,Mid (3-6 yrs),On-Site,25.8,2025-07-07
IND2027715,NLP,Data Scientist,Indore,Tier 2,Mid (3-6 yrs),On-Site,25.8,2025-07-07
IND2027719,Kafka,Data Engineer,Kolkata,Tier 2,Senior (6-10 yrs),On-Site,27.9,2026-02-20
IND2027719,Python,Data Engineer,Kolkata,Tier 2,Senior (6-10 yrs),On-Site,27.9,2026-02-20
IND2027719,ETL,Data Engineer,Kolkata,Tier 2,Senior (6-10 yrs),On-Site,27.9,2026-02-20
IND2027719,SQL,Data Engineer,Kolkata,Tier 2,Senior (6-10 yrs),On-Site,27.9,2026-02-20
IND2027738,Scikit-learn,Data Scientist,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,38.3,2025-03-24
IND2027738,SQL,Data Scientist,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,38.3,2025-03-24
IND2027738,Statistics,Data Scientist,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,38.3,2025-03-24
IND2027739,Statistics,Data Scientist,Chennai,Tier 1,Senior (6-10 yrs),On-Site,30.3,2024-08-29
IND2027739,TensorFlow,Data Scientist,Chennai,Tier 1,Senior (6-10 yrs),On-Site,30.3,2024-08-29
IND2027739,NLP,Data Scientist,Chennai,Tier 1,Senior (6-10 yrs),On-Site,30.3,2024-08-29
IND2027739,Python,Data Scientist,Chennai,Tier 1,Senior (6-10 yrs),On-Site,30.3,2024-08-29
IND2027739,Scikit-learn,Data Scientist,Chennai,Tier 1,Senior (6-10 yrs),On-Site,30.3,2024-08-29
IND2027739,Tableau,Data Scientist,Chennai,Tier 1,Senior (6-10 yrs),On-Site,30.3,2024-08-29
IND2027749,Python,Data Analyst,Bhubaneswar,Tier 2,Mid (3-6 yrs),Hybrid,25.7,2026-01-08
IND2027749,Statistics,Data Analyst,Bhubaneswar,Tier 2,Mid (3-6 yrs),Hybrid,25.7,2026-01-08
IND2027749,Data Visualization,Data Analyst,Bhubaneswar,Tier 2,Mid (3-6 yrs),Hybrid,25.7,2026-01-08
IND2027749,Power BI,Data Analyst,Bhubaneswar,Tier 2,Mid (3-6 yrs),Hybrid,25.7,2026-01-08
IND2027755,Requirements Gathering,Business Analyst,Remote,Remote,Fresher (0-1 yr),Remote,4.7,2025-02-26
IND2027755,Excel,Business Analyst,Remote,Remote,Fresher (0-1 yr),Remote,4.7,2025-02-26
IND2027755,SQL,Business Analyst,Remote,Remote,Fresher (0-1 yr),Remote,4.7,2025-02-26
IND2027755,Agile,Business Analyst,Remote,Remote,Fresher (0-1 yr),Remote,4.7,2025-02-26
IND2027758,Python,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,77.0,2024-06-23
IND2027758,Spark,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,77.0,2024-06-23
IND2027758,dbt,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,77.0,2024-06-23
IND2027758,Kafka,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,77.0,2024-06-23
IND2027758,Airflow,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,77.0,2024-06-23
IND2027758,AWS,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,77.0,2024-06-23
IND2027767,NLP,Data Scientist,Bangalore,Tier 1,Mid (3-6 yrs),On-Site,18.8,2024-11-29
IND2027767,Pandas,Data Scientist,Bangalore,Tier 1,Mid (3-6 yrs),On-Site,18.8,2024-11-29
IND2027767,Machine Learning,Data Scientist,Bangalore,Tier 1,Mid (3-6 yrs),On-Site,18.8,2024-11-29
IND2027767,Statistics,Data Scientist,Bangalore,Tier 1,Mid (3-6 yrs),On-Site,18.8,2024-11-29
IND2027767,Scikit-learn,Data Scientist,Bangalore,Tier 1,Mid (3-6 yrs),On-Site,18.8,2024-11-29
IND2027767,TensorFlow,Data Scientist,Bangalore,Tier 1,Mid (3-6 yrs),On-Site,18.8,2024-11-29
IND2027772,Excel,Business Analyst,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,24.2,2025-02-08
IND2027772,Power BI,Business Analyst,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,24.2,2025-02-08
IND2027772,SQL,Business Analyst,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,24.2,2025-02-08
IND2027775,Pandas,Data Scientist,Remote,Remote,Junior (1-3 yrs),Remote,12.7,2024-11-07
IND2027775,TensorFlow,Data Scientist,Remote,Remote,Junior (1-3 yrs),Remote,12.7,2024-11-07
IND2027775,Python,Data Scientist,Remote,Remote,Junior (1-3 yrs),Remote,12.7,2024-11-07
IND2027776,TensorFlow,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),On-Site,3.8,2026-04-23
IND2027776,SQL,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),On-Site,3.8,2026-04-23
IND2027776,Python,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),On-Site,3.8,2026-04-23
IND2027781,Python,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),On-Site,28.9,2026-01-04
IND2027781,SQL,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),On-Site,28.9,2026-01-04
IND2027781,dbt,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),On-Site,28.9,2026-01-04
IND2027781,Kafka,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),On-Site,28.9,2026-01-04
IND2027781,ETL,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),On-Site,28.9,2026-01-04
IND2027781,Spark,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),On-Site,28.9,2026-01-04
IND2027788,Spark,Data Engineer,Chennai,Tier 1,Junior (1-3 yrs),On-Site,14.5,2025-07-24
IND2027788,AWS,Data Engineer,Chennai,Tier 1,Junior (1-3 yrs),On-Site,14.5,2025-07-24
IND2027788,Airflow,Data Engineer,Chennai,Tier 1,Junior (1-3 yrs),On-Site,14.5,2025-07-24
IND2027788,SQL,Data Engineer,Chennai,Tier 1,Junior (1-3 yrs),On-Site,14.5,2025-07-24
IND2027788,ETL,Data Engineer,Chennai,Tier 1,Junior (1-3 yrs),On-Site,14.5,2025-07-24
IND2027788,Kafka,Data Engineer,Chennai,Tier 1,Junior (1-3 yrs),On-Site,14.5,2025-07-24
IND2027792,SQL,Business Analyst,Indore,Tier 2,Mid (3-6 yrs),Hybrid,21.4,2024-07-17
IND2027792,Power BI,Business Analyst,Indore,Tier 2,Mid (3-6 yrs),Hybrid,21.4,2024-07-17
IND2027792,Requirements Gathering,Business Analyst,Indore,Tier 2,Mid (3-6 yrs),Hybrid,21.4,2024-07-17
IND2027795,SQL,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,11.5,2025-04-02
IND2027795,Excel,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,11.5,2025-04-02
IND2027795,Data Visualization,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,11.5,2025-04-02
IND2027795,Python,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,11.5,2025-04-02
IND2027798,Data Visualization,Data Analyst,Remote,Remote,Mid (3-6 yrs),Hybrid,23.6,2024-10-08
IND2027798,Statistics,Data Analyst,Remote,Remote,Mid (3-6 yrs),Hybrid,23.6,2024-10-08
IND2027798,SQL,Data Analyst,Remote,Remote,Mid (3-6 yrs),Hybrid,23.6,2024-10-08
IND2027798,Tableau,Data Analyst,Remote,Remote,Mid (3-6 yrs),Hybrid,23.6,2024-10-08
IND2027805,Excel,Data Analyst,Nagpur,Tier 2,Senior (6-10 yrs),On-Site,60.7,2025-12-06
IND2027805,Python,Data Analyst,Nagpur,Tier 2,Senior (6-10 yrs),On-Site,60.7,2025-12-06
IND2027805,Statistics,Data Analyst,Nagpur,Tier 2,Senior (6-10 yrs),On-Site,60.7,2025-12-06
IND2027805,Tableau,Data Analyst,Nagpur,Tier 2,Senior (6-10 yrs),On-Site,60.7,2025-12-06
IND2027812,Excel,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),On-Site,5.4,2025-04-15
IND2027812,Agile,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),On-Site,5.4,2025-04-15
IND2027812,JIRA,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),On-Site,5.4,2025-04-15
IND2027812,Power BI,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),On-Site,5.4,2025-04-15
IND2027812,SQL,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),On-Site,5.4,2025-04-15
IND2027813,SQL,Business Analyst,Kochi,Tier 2,Lead (10+ yrs),Hybrid,52.8,2025-04-10
IND2027813,Agile,Business Analyst,Kochi,Tier 2,Lead (10+ yrs),Hybrid,52.8,2025-04-10
IND2027813,JIRA,Business Analyst,Kochi,Tier 2,Lead (10+ yrs),Hybrid,52.8,2025-04-10
IND2027813,Requirements Gathering,Business Analyst,Kochi,Tier 2,Lead (10+ yrs),Hybrid,52.8,2025-04-10
IND2027814,Power BI,Business Analyst,Remote,Remote,Senior (6-10 yrs),Remote,39.7,2024-09-13
IND2027814,Agile,Business Analyst,Remote,Remote,Senior (6-10 yrs),Remote,39.7,2024-09-13
IND2027814,Requirements Gathering,Business Analyst,Remote,Remote,Senior (6-10 yrs),Remote,39.7,2024-09-13
IND2027814,JIRA,Business Analyst,Remote,Remote,Senior (6-10 yrs),Remote,39.7,2024-09-13
IND2027814,Excel,Business Analyst,Remote,Remote,Senior (6-10 yrs),Remote,39.7,2024-09-13
IND2027815,Tableau,Data Analyst,Ahmedabad,Tier 2,Mid (3-6 yrs),Hybrid,0.9,2026-01-10
IND2027815,Data Visualization,Data Analyst,Ahmedabad,Tier 2,Mid (3-6 yrs),Hybrid,0.9,2026-01-10
IND2027815,Statistics,Data Analyst,Ahmedabad,Tier 2,Mid (3-6 yrs),Hybrid,0.9,2026-01-10
IND2027815,SQL,Data Analyst,Ahmedabad,Tier 2,Mid (3-6 yrs),Hybrid,0.9,2026-01-10
IND2027815,Excel,Data Analyst,Ahmedabad,Tier 2,Mid (3-6 yrs),Hybrid,0.9,2026-01-10
IND2027819,Statistics,Data Scientist,Pune,Tier 1,Senior (6-10 yrs),Hybrid,19.3,2025-08-05
IND2027819,Deep Learning,Data Scientist,Pune,Tier 1,Senior (6-10 yrs),Hybrid,19.3,2025-08-05
IND2027819,NLP,Data Scientist,Pune,Tier 1,Senior (6-10 yrs),Hybrid,19.3,2025-08-05
IND2027819,Machine Learning,Data Scientist,Pune,Tier 1,Senior (6-10 yrs),Hybrid,19.3,2025-08-05
IND2027826,Agile,Business Analyst,Remote,Remote,Junior (1-3 yrs),On-Site,10.8,2024-09-18
IND2027826,Excel,Business Analyst,Remote,Remote,Junior (1-3 yrs),On-Site,10.8,2024-09-18
IND2027826,Requirements Gathering,Business Analyst,Remote,Remote,Junior (1-3 yrs),On-Site,10.8,2024-09-18
IND2027826,JIRA,Business Analyst,Remote,Remote,Junior (1-3 yrs),On-Site,10.8,2024-09-18
IND2027826,SQL,Business Analyst,Remote,Remote,Junior (1-3 yrs),On-Site,10.8,2024-09-18
IND2027830,Power BI,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,12.4,2025-09-29
IND2027830,Agile,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,12.4,2025-09-29
IND2027830,JIRA,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,12.4,2025-09-29
IND2027830,Excel,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,12.4,2025-09-29
IND2027830,Requirements Gathering,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,12.4,2025-09-29
IND2027830,SQL,Business Analyst,Remote,Remote,Junior (1-3 yrs),Remote,12.4,2025-09-29
IND2027834,Requirements Gathering,Business Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.2,2025-09-06
IND2027834,SQL,Business Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.2,2025-09-06
IND2027834,Agile,Business Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.2,2025-09-06
IND2027834,Power BI,Business Analyst,Bangalore,Tier 1,Junior (1-3 yrs),Hybrid,9.2,2025-09-06
IND2027836,Tableau,Data Analyst,Remote,Remote,Junior (1-3 yrs),Remote,13.5,2025-01-28
IND2027836,Statistics,Data Analyst,Remote,Remote,Junior (1-3 yrs),Remote,13.5,2025-01-28
